household_key,recency,frequency,monetary,avg_basket_value,avg_basket_size,std_basket_value,n_unique_departments,category_hhi,national_brand_ratio,discount_rate,coupon_redemption_rate,campaign_exposure_count,active_weeks_ratio,spending_trend_slope,primary_store_share,cluster_km,cluster_hc,cluster_db,is_noise_dbscan
1157,37,101,2779.86,27.523366336633664,9.732673267326733,25.635182865633226,11,0.38080588823554773,0.790193842645382,0.10306843480785984,0.0,3.0,0.6078431372549019,0.03946109007224541,0.32673267326732675,0,0,0,False
922,13,149,3336.9900000000002,22.395906040268457,1150.711409395973,17.692091912330632,18,0.24260898887157506,0.8107822410147991,0.09288386051518478,0.0,4.0,0.7058823529411765,0.06679510878628657,0.47651006711409394,1,0,0,False
499,167,70,753.36,10.762285714285715,5.071428571428571,14.368140800469341,12,0.3397351244429275,0.8007246376811594,0.13728184691493747,0.0,0.0,0.19607843137254902,-0.5514794251086647,1.0,0,1,0,False
83,1,110,1183.74,10.761272727272727,383.0181818181818,9.337569091066584,11,0.29955800383326037,0.5589887640449438,0.13289919936711178,0.0,1.0,0.6176470588235294,-0.1359682304238951,0.8181818181818182,0,1,0,False
597,3,99,3826.25,38.648989898989896,18.91919191919192,43.27093110346855,13,0.4097737727763718,0.6878140703517588,0.14707055936121408,0.0,3.0,0.5686274509803921,0.6285147061885779,0.43434343434343436,0,0,0,False
2090,14,56,1201.03,21.446964285714284,640.0178571428571,16.711859688653647,13,0.3343395540427594,0.6623376623376623,0.20031027985111893,0.0,0.0,0.4215686274509804,0.040584103522847824,1.0,0,1,0,False
1600,5,64,914.7,14.2921875,1625.25,10.399113281604869,11,0.2408176858502075,0.4854368932038835,0.21012409004948057,0.0,0.0,0.3627450980392157,-0.09885202336621116,1.0,0,1,0,False
1883,6,126,2460.98,19.5315873015873,109.76190476190476,22.126158940501114,12,0.42103289613127437,0.7198764160659115,0.16461694609172656,0.0,6.0,0.6274509803921569,0.1350853991871603,0.6190476190476191,0,0,0,False
1142,1,284,15178.960000000001,53.44704225352113,2736.323943661972,41.1427518879928,19,0.34181970114905624,0.5596416784535596,0.10704120951848692,0.0035211267605633804,10.0,0.9509803921568627,0.9592181253944876,0.9859154929577465,1,0,0,False
1097,6,163,8806.33,54.026564417177916,3420.687116564417,56.869016976097065,17,0.17269415601887117,0.7485907553551296,0.11311356373791606,0.0,4.0,0.7254901960784313,-1.1635816670484667,0.9693251533742331,1,0,0,False
2486,0,83,3265.52,39.34361445783132,622.0481927710844,39.417775350793725,17,0.40346223374674567,0.7272727272727273,0.20190242030682148,0.0,4.0,0.47058823529411764,-0.47394157735875,0.8674698795180723,1,0,0,False
283,11,78,6023.37,77.22269230769231,27.128205128205128,72.59358596891447,14,0.3188178950064222,0.8088154269972452,0.12718823493611897,0.038461538461538464,7.0,0.5588235294117647,1.2275327543106216,0.6538461538461539,1,1,0,False
170,18,45,2024.51,44.989111111111114,305.24444444444447,32.65966993251784,12,0.3100318915165511,0.7068965517241379,0.20235843852930516,0.0,0.0,0.3235294117647059,-0.043793190146860256,0.37777777777777777,0,1,0,False
642,124,64,2208.34,34.5053125,193.828125,30.65490773358748,13,0.30314430627127276,0.828125,0.10125958936165882,0.0,7.0,0.4411764705882353,0.4636777947572587,0.90625,0,1,0,False
403,69,46,914.56,19.88173913043478,6.6521739130434785,16.448209264820402,12,0.2569860357771343,0.864406779661017,0.21108973750722437,0.0,1.0,0.37254901960784315,-0.028851163780235473,0.6956521739130435,0,1,0,False
1979,3,101,1146.67,11.353168316831685,258.63366336633663,9.136146992107017,7,0.32976506632220626,0.732620320855615,0.1834172464624741,0.0,3.0,0.6372549019607843,-0.14019274676035054,0.7722772277227723,0,0,0,False
2054,4,26,217.6,8.36923076923077,4.230769230769231,7.732245171010513,6,0.3528561285210316,0.375,0.44006999125109364,0.0,0.0,0.22549019607843138,0.09218485892601741,0.9615384615384616,0,1,0,False
2443,258,151,4029.19,26.68337748344371,2335.072847682119,18.3731612916746,14,0.20908848417235582,0.8058151609553479,0.16323690970902618,0.019867549668874173,6.0,0.5490196078431373,-0.18413712296459275,0.8543046357615894,1,1,0,False
1996,3,119,2654.2,22.304201680672268,6.991596638655462,18.678952103578876,12,0.5758014829549681,0.7830459770114943,0.11043335455977478,0.0,2.0,0.7352941176470589,-0.030225237936663322,0.2689075630252101,0,1,0,False
935,21,57,1564.67,27.450350877192985,5164.877192982456,22.488337371442775,12,0.3012834677026489,0.6546762589928058,0.07344703025996328,0.0,1.0,0.39215686274509803,-0.18967693539252425,0.8070175438596491,0,0,0,False
795,40,45,1295.91,28.798000000000002,13.311111111111112,20.308953869481492,10,0.3387597773758478,0.7364016736401674,0.15691236744518897,0.0,1.0,0.3137254901960784,-0.15643039464724806,0.9333333333333333,0,1,0,False
2262,0,151,1491.0,9.874172185430464,179.59602649006624,10.543202066267842,13,0.3103142507178101,0.5317460317460317,0.11463962091611939,0.0,7.0,0.8137254901960784,0.019389793964343722,0.4768211920529801,1,0,0,False
2411,8,76,2019.25,26.56907894736842,9.578947368421053,27.568735247383966,14,0.17368526702311474,0.8792341678939617,0.08507023108291799,0.0,2.0,0.4117647058823529,0.016244366373731348,0.9605263157894737,0,1,0,False
1985,0,156,8605.36,55.162564102564104,21.083333333333332,52.391086361681346,17,0.34006752152044506,0.7508731082654249,0.12099702653037668,0.019230769230769232,12.0,0.7450980392156863,1.0182381718863993,0.717948717948718,1,0,0,False
1435,91,13,511.78,39.36769230769231,16.46153846153846,49.73334430638499,9,0.3491947757646833,0.6906474820143885,0.19464333485451712,0.0,0.0,0.10784313725490197,0.16825186519166457,0.8461538461538461,0,1,0,False
2191,0,15,780.92,52.06133333333333,12.0,80.60853064273627,8,0.42033844951150146,0.879746835443038,0.05874695658462503,0.0,0.0,0.13725490196078433,0.4488690618249464,0.4666666666666667,0,1,0,False
850,10,97,1252.91,12.916597938144331,61.54639175257732,17.490071105165512,13,0.26170620563181357,0.5383177570093458,0.15040821308451774,0.0,3.0,0.5588235294117647,0.3424165984918626,0.6082474226804123,0,1,0,False
1940,7,75,2392.72,31.90293333333333,19.2,16.201780664009885,13,0.2999244627971065,0.7803951367781155,0.12732736894701716,0.0,2.0,0.5784313725490197,0.01844120148695645,0.8266666666666667,0,0,0,False
2203,0,103,5239.09,50.86495145631068,1050.3495145631068,48.17910654625777,19,0.324960594283393,0.819,0.07726435332119244,0.0,5.0,0.5588235294117647,-0.20624097222754464,0.941747572815534,1,0,0,False
601,1,78,5241.27,67.19576923076923,2893.1153846153848,53.508014826746276,15,0.34704233229158976,0.7317397078353254,0.1275339496822263,0.0,6.0,0.5392156862745098,0.07427844652437579,0.3333333333333333,1,0,0,False
2383,62,18,555.64,30.86888888888889,10.38888888888889,37.20820243043965,9,0.3853056467732792,0.6690647482014388,0.3495352485308234,0.0,0.0,0.12745098039215685,0.26155793540128464,0.6666666666666666,0,1,0,False
1609,0,408,27859.68,68.2835294117647,5261.5392156862745,69.13294757982842,19,0.2704837987978923,0.8152817864195655,0.07999875834730742,0.00980392156862745,3.0,0.9313725490196079,0.5653277887311655,0.5245098039215687,1,0,0,False
1349,0,202,5380.22,26.634752475247527,431.4950495049505,23.71935555717903,17,0.34164707447069526,0.7144963144963145,0.19624311307112208,0.0,5.0,0.7843137254901961,-0.13574192086333742,1.0,1,0,0,False
1956,6,60,2174.55,36.2425,12.333333333333334,35.64360995932095,11,0.3535323817776769,0.7809187279151943,0.1387647925478827,0.0,0.0,0.38235294117647056,0.0015769542836621454,0.4,0,1,0,False
811,14,39,680.23,17.441794871794873,11.051282051282051,16.009559951839773,9,0.4728637817789046,0.5626822157434402,0.17695528022456683,0.0,0.0,0.23529411764705882,0.027340309674782782,1.0,0,1,0,False
149,60,210,11920.93,56.766333333333336,5910.133333333333,54.478579367823116,13,0.25881399210248185,0.8279569892473119,0.09426919228335007,0.0,8.0,0.6862745098039216,0.3659600716218241,0.9619047619047619,1,0,0,False
1088,0,91,1439.61,15.819890109890109,256.65934065934067,12.786552180101431,8,0.4739310780294782,0.9002932551319648,0.23514097939102854,0.0,2.0,0.5980392156862745,-0.04943075277568704,0.5604395604395604,0,1,0,False
2318,89,364,10685.72,29.356373626373625,540.315934065934,51.34288381015099,19,0.2905655869313648,0.6652294425623653,0.14569872099288944,0.0,13.0,0.7549019607843137,-2.0481521875558397,0.6236263736263736,1,0,0,False
776,5,72,3153.7,43.80138888888889,211.625,65.74585201515565,11,0.3998948499156434,0.7302371541501976,0.1947369496164806,0.0,4.0,0.4803921568627451,-1.3216377233765735,0.5,0,0,0,False
1416,23,6,91.65,15.275,3063.8333333333335,11.7353973089964,5,0.3555380668825667,0.7142857142857143,0.1340702947845805,0.0,0.0,0.0392156862745098,-0.14793378501753882,0.3333333333333333,0,0,0,False
2016,11,125,1728.53,13.82824,9.736,23.76418086193399,15,0.3984627181459274,0.6693735498839907,0.2078739219298487,0.0,2.0,0.5392156862745098,-0.23282382103209404,0.816,0,1,0,False
728,5,474,10732.91,22.643270042194093,1733.15611814346,25.291802983648864,15,0.2741706326846921,0.6117989803350328,0.12592331384771246,0.0,5.0,0.8823529411764706,-2.0510803120828234,0.8818565400843882,1,0,0,False
1564,47,36,437.77,12.160277777777777,4.416666666666667,18.093409137206542,9,0.24604073503335855,0.753731343283582,0.16526199374570974,0.0,0.0,0.27450980392156865,-0.3101129670089838,1.0,0,1,0,False
1164,0,103,4689.35,45.52766990291263,18.271844660194176,36.5900326405302,12,0.3102905555220815,0.8120464441219158,0.06038231109864347,0.0,3.0,0.696078431372549,-0.08002928616270151,1.0,1,0,0,False
580,5,98,1337.7,13.65,77.0,8.56214264059751,12,0.6010739996951786,0.5835777126099707,0.11204189871821253,0.0,2.0,0.6862745098039216,0.0025095030333941405,0.8061224489795918,0,1,0,False
395,1,68,872.91,12.836911764705881,6.735294117647059,12.078519759233243,12,0.3601512073986239,0.672463768115942,0.2086038077969175,0.0,0.0,0.5098039215686274,-0.07599038797178809,0.6176470588235294,0,1,0,False
2405,5,151,3425.7,22.686754966887417,1555.8543046357615,18.37041957603469,12,0.3221506835670274,0.7837582625118036,0.1285733909247699,0.0,3.0,0.696078431372549,0.44494778929917483,0.6821192052980133,1,0,0,False
798,6,54,1586.58,29.38111111111111,517.2222222222222,30.98823225620945,12,0.42096446770148893,0.6303142329020333,0.1722335263734544,0.0,0.0,0.37254901960784315,0.34504411550106506,0.6296296296296297,0,1,0,False
1168,8,68,874.23,12.856323529411766,3.411764705882353,7.668007564756927,9,0.2806949835314323,0.6930232558139535,0.07187370611404244,0.0,0.0,0.5,0.030580689728184632,1.0,0,1,0,False
112,13,80,1342.65,16.783125000000002,2349.3375,24.252449365730907,13,0.25786936321832277,0.7777777777777778,0.05971623060115412,0.0,1.0,0.5098039215686274,0.18768046659748808,0.8125,0,1,0,False
1022,130,36,263.27,7.313055555555555,4.222222222222222,5.628666332492954,11,0.2928729998427134,0.6875,0.18078849923763887,0.0,0.0,0.19607843137254902,-0.18319581444948016,0.6666666666666666,0,1,0,False
1011,7,140,3495.2,24.965714285714284,1583.8142857142857,23.358241259519605,17,0.2350566475962509,0.8118712273641852,0.09930293386246797,0.02142857142857143,4.0,0.7941176470588235,0.05984970464753678,0.8285714285714286,1,0,0,False
97,5,180,5323.95,29.5775,2168.983333333333,23.839536427268023,13,0.3292296566257849,0.6896742131419106,0.154026199374571,0.0,4.0,0.7941176470588235,-0.04938452479276923,0.6111111111111112,1,0,0,False
1205,32,186,4383.72,23.568387096774195,46.043010752688176,26.733238114511757,15,0.3532623851159046,0.7069710055521283,0.1963451903210608,0.0,0.0,0.7156862745098039,-0.10934464064971723,0.8709677419354839,0,1,0,False
1323,5,11,297.05,27.004545454545454,14.0,44.69227995160603,6,0.47872880837068066,0.5978260869565217,0.1731384829505915,0.0,0.0,0.08823529411764706,-0.7850844103979087,0.36363636363636365,0,1,0,False
1615,51,42,869.28,20.697142857142858,131.04761904761904,35.1212881233378,12,0.28452864736394073,0.5582191780821918,0.18153828771573033,0.0,1.0,0.3235294117647059,-0.45356601402283164,0.5,0,1,0,False
1468,143,78,4131.7300000000005,52.97089743589744,2382.6794871794873,49.62027447973147,16,0.26220701822087505,0.7226337448559671,0.10453289409520919,0.0,3.0,0.46078431372549017,-0.44462137765519216,0.7692307692307693,1,1,0,False
1853,9,35,274.39,7.839714285714285,2.8285714285714287,6.005386545679238,7,0.5598815607497892,0.8372093023255814,0.0679370902544244,0.0,0.0,0.2549019607843137,0.1035962025217262,0.8285714285714286,0,1,0,False
1124,2,79,1896.39,24.00493670886076,38.78481012658228,47.28230746987113,14,0.3671726817499001,0.6289537712895377,0.1954119059640131,0.0,1.0,0.4117647058823529,0.27422278358802155,0.5443037974683544,0,1,0,False
501,16,22,478.13,21.73318181818182,8.363636363636363,15.887306219675786,11,0.24919575480202094,0.7465753424657534,0.19225246228439175,0.0,0.0,0.1568627450980392,0.08576280089897377,0.6818181818181818,0,1,0,False
2355,57,16,111.34,6.95875,2.6875,2.941774691123257,6,0.338252221440538,0.8823529411764706,0.10555912596401028,0.0,0.0,0.1568627450980392,0.014484853671059384,0.875,0,1,0,False
2387,11,32,865.7,27.053125,13.96875,21.237784259237955,11,0.45222429561709765,0.7733812949640287,0.21234123084761802,0.0,0.0,0.17647058823529413,-0.5256943714477783,0.96875,0,1,0,False
258,1,211,2631.11,12.469715639810428,182.87677725118485,13.600168973554352,16,0.4403855810041601,0.5390972663699937,0.19661499283976022,0.0,5.0,0.8235294117647058,0.05619430481189811,0.27014218009478674,1,0,0,False
715,0,175,3712.14,21.21222857142857,174.27428571428572,25.69613874017556,16,0.230390492611186,0.7198898830006882,0.23481698757655153,0.005714285714285714,3.0,0.7450980392156863,0.3023104909267387,0.4228571428571429,1,0,0,False
785,4,103,2089.8,20.289320388349516,2164.873786407767,17.077907197296813,12,0.3321122449010433,0.7018867924528301,0.09472507764883233,0.0,1.0,0.46078431372549017,-0.18643986204611196,0.9320388349514563,0,0,0,False
2421,6,81,8749.76,108.02172839506173,47.53086419753087,64.79917003307455,14,0.3284150487443333,0.8179817667400189,0.16233285688710525,0.08641975308641975,9.0,0.6568627450980392,0.05276019835500525,0.6790123456790124,1,0,0,False
1854,2,267,7631.72,28.583220973782772,1899.2996254681648,26.633756509867833,21,0.2583720073394704,0.7169811320754716,0.09515453601255827,0.018726591760299626,5.0,0.8725490196078431,-0.23215103967111192,0.9812734082397003,1,0,0,False
550,0,39,854.91,21.92076923076923,10.871794871794872,15.31742014567167,9,0.21029701734901565,0.6257668711656442,0.1854043392504931,0.0,0.0,0.30392156862745096,0.24064392573987367,0.3076923076923077,0,1,0,False
555,110,21,561.03,26.715714285714284,8.904761904761905,27.153389948849586,8,0.25786248650909177,0.7938931297709924,0.10115833827322686,0.0,0.0,0.1568627450980392,-0.8980101276004534,0.5238095238095238,0,1,0,False
2151,12,41,834.27,20.348048780487805,11.195121951219512,59.964507553198175,11,0.29875988420623695,0.7129337539432177,0.1460813314363504,0.0,0.0,0.19607843137254902,0.9944760530256858,0.3170731707317073,0,1,0,False
1329,10,31,1546.05,49.872580645161285,376.16129032258067,28.31227260014544,14,0.210250997763338,0.7208121827411168,0.16918786172207922,0.0,0.0,0.2647058823529412,-0.25642060965295305,0.9032258064516129,0,1,0,False
1262,47,29,769.72,26.54206896551724,15.862068965517242,23.697012225671937,8,0.39866420770971583,0.5702917771883289,0.18629088525699303,0.0,0.0,0.14705882352941177,-0.34526398338166403,0.41379310344827586,0,1,0,False
872,21,9,172.07,19.11888888888889,6.333333333333333,21.577892879313104,5,0.30471991452577873,0.6875,0.09068329546055066,0.0,0.0,0.029411764705882353,0.0,1.0,0,1,0,False
1508,42,81,1849.2,22.82962962962963,1293.2222222222222,15.605415521898516,10,0.2030787698431916,0.6244541484716157,0.2150637134634486,0.04938271604938271,2.0,0.5588235294117647,-0.12710857622945224,0.7901234567901234,0,1,0,False
1718,0,34,868.69,25.549705882352942,9.294117647058824,17.12076985760086,10,0.28465569612380026,0.7214285714285714,0.12990043871071133,0.0,0.0,0.2549019607843137,0.07133194455222723,0.9411764705882353,0,1,0,False
1685,4,97,1571.3700000000001,16.199690721649485,6.721649484536083,26.226508991127353,13,0.44040760828011705,0.6047430830039525,0.12210533372813462,0.0,2.0,0.5882352941176471,0.5505914634081553,0.4948453608247423,0,0,0,False
76,0,16,315.94,19.74625,10.1875,22.440965182748567,11,0.28366224614634855,0.6571428571428571,0.1847130470685384,0.0,0.0,0.13725490196078433,-0.13779450607501326,0.625,0,1,0,False
2396,69,17,550.48,32.38117647058824,15.764705882352942,27.900618918393402,10,0.38633156404427194,0.7772511848341233,0.1689111661332206,0.0,0.0,0.13725490196078433,0.6740521986475124,0.7058823529411765,0,1,0,False
1895,37,49,927.5600000000001,18.929795918367347,5.510204081632653,33.130248420048865,8,0.2631306437030659,0.6057142857142858,0.1445698686734543,0.0,2.0,0.3235294117647059,-0.34778108508783384,0.40816326530612246,0,1,0,False
1336,3,123,6035.21,49.06674796747968,24.715447154471544,28.539285506235977,10,0.36754215895212455,0.6635472370766489,0.26794384894089046,0.0,9.0,0.7549019607843137,0.33635546054774185,0.943089430894309,1,0,0,False
1089,7,95,2404.98,25.315578947368422,910.5578947368421,34.6032352046646,11,0.38514984417614884,0.6379888268156425,0.1492728964226716,0.0,1.0,0.5,-0.09610030286302527,0.5052631578947369,0,1,0,False
925,60,79,485.24,6.142278481012658,3.3164556962025316,4.76746827113992,10,0.45787359189834065,0.6736401673640168,0.1277995470395801,0.0,1.0,0.3235294117647059,-0.16355469705281664,0.7215189873417721,0,1,0,False
2035,69,68,1083.6200000000001,15.93558823529412,9.676470588235293,14.30913687670495,12,0.3426132075335535,0.558091286307054,0.21325162995338842,0.0,1.0,0.43137254901960786,-0.2324579887755349,0.6029411764705882,0,1,0,False
991,46,31,1419.8799999999999,45.802580645161285,695.3870967741935,62.48832376093643,10,0.7296540684385564,0.8235294117647058,0.027346211809836967,0.0,0.0,0.19607843137254902,0.5229403706821144,0.7741935483870968,0,1,0,False
1595,1,139,5644.07,40.60482014388489,2894.517985611511,31.198498555300674,14,0.24410999566123187,0.6256089074460682,0.10125272096981974,0.0,3.0,0.7254901960784313,-0.5966418205563699,0.460431654676259,1,0,0,False
1341,74,13,434.77,33.44384615384615,24.53846153846154,36.38374489119685,10,0.35768043034915104,0.5328467153284672,0.3362188735705889,0.0,0.0,0.10784313725490197,0.27927717951119013,0.8461538461538461,0,1,0,False
1849,2,162,2666.5,16.459876543209877,9.197530864197532,16.064877085152606,13,0.35233428490930785,0.5293522267206477,0.21698581383261437,0.0,3.0,0.7156862745098039,0.03884170786600333,0.9506172839506173,0,1,0,False
181,119,39,1670.82,42.84153846153846,3854.6666666666665,25.493556000896582,13,0.22670154948622945,0.6386404293381037,0.17307835072975902,0.0,2.0,0.23529411764705882,-0.04398460631794205,0.9743589743589743,0,1,0,False
84,15,52,1208.09,23.232499999999998,167.30769230769232,25.559742693709328,10,0.4502746303185434,0.8047722342733189,0.11035752420928606,0.0,0.0,0.35294117647058826,-0.20688372822046563,0.5384615384615384,0,1,0,False
1547,1,289,2222.05,7.6887543252595165,1509.3875432525952,10.337837350326009,11,0.35087577907705925,0.7610759493670886,0.09530071820595083,0.0,2.0,0.5980392156862745,0.2706819305823243,0.972318339100346,0,0,0,False
923,3,161,3305.54,20.531304347826087,2090.55900621118,21.95726887418022,14,0.2340590082073874,0.6980392156862745,0.157371223766152,0.0,2.0,0.6078431372549019,0.37383441798534944,0.35403726708074534,1,0,0,False
2341,14,306,5698.38,18.622156862745097,149.81045751633988,18.8654966327829,16,0.38774461180344183,0.6654478976234004,0.21587034239054154,0.006535947712418301,12.0,0.8725490196078431,-0.3810807050239495,0.7320261437908496,1,0,0,False
1225,15,75,1415.38,18.871733333333335,10.52,22.32480763957764,12,0.41205565061493726,0.6984615384615385,0.14385434309218484,0.0,0.0,0.4803921568627451,0.09440268448034206,0.21333333333333335,0,1,0,False
278,5,84,2053.56,24.447142857142858,9.571428571428571,24.10353813809348,9,0.40008585521219003,0.6993769470404985,0.14766345830583605,0.0,3.0,0.5686274509803921,-0.29300916499320745,1.0,0,0,0,False
1025,15,81,3552.13,43.85345679012346,22.876543209876544,54.92962675461427,9,0.508410977050926,0.6691068814055637,0.17321568225830478,0.0,3.0,0.4411764705882353,0.7893893485559674,0.9753086419753086,0,1,0,False
1747,9,90,3066.6,34.07333333333333,2978.1444444444446,30.49537828309747,13,0.27781747584119093,0.5105140186915887,0.16753308449270443,0.0,4.0,0.5294117647058824,-0.030412728639393437,0.43333333333333335,1,1,0,False
599,67,5,357.78000000000003,71.55600000000001,28.6,88.23246811690127,8,0.39924512631341696,0.8130081300813008,0.09429663569855454,0.0,0.0,0.049019607843137254,-1.075187829525483,1.0,0,1,0,False
116,1,81,647.72,7.996543209876544,4.802469135802469,4.958257546884246,7,0.6133365552211285,0.511400651465798,0.28820413635464515,0.0,2.0,0.5686274509803921,-0.017178288806529347,0.9876543209876543,0,1,0,False
222,2,130,5897.9,45.36846153846154,1537.7769230769231,38.800492933445504,16,0.2943750285381586,0.4309660344067049,0.10275445968107538,0.007692307692307693,3.0,0.7450980392156863,-0.5776752824294074,0.7307692307692307,1,0,0,False
1350,2,131,2568.6,19.60763358778626,85.47328244274809,31.09805472105836,13,0.33479383737192187,0.7300094073377235,0.17925613496932516,0.0,3.0,0.5196078431372549,0.5727524782700351,0.7251908396946565,0,0,0,False
709,5,156,5536.4,35.48974358974359,19.256410256410255,31.12280410595582,14,0.2720512600997839,0.738191632928475,0.21323980809895185,0.00641025641025641,8.0,0.7450980392156863,-0.012452277306987303,0.5769230769230769,1,0,0,False
607,5,211,3203.01,15.180142180094787,724.0189573459716,15.299839323111266,15,0.3631152776104868,0.5406203840472673,0.2541790756320131,0.0,3.0,0.5098039215686274,-0.8542008813618491,0.41706161137440756,0,0,0,False
469,13,164,7748.49,47.246890243902435,773.8780487804878,47.20446140101229,18,0.31467808260938157,0.7913340935005702,0.13085678327420136,0.03048780487804878,6.0,0.7254901960784313,-0.5535519772789449,0.5548780487804879,1,0,0,False
1233,18,38,1778.52,46.80315789473684,3305.157894736842,56.42709020211036,11,0.3484615771011211,0.5482815057283142,0.15317846140660785,0.0,1.0,0.24509803921568626,-0.7223461332151687,0.7894736842105263,0,1,0,False
1506,1,144,2389.2,16.591666666666665,10.680555555555555,13.43302667288372,8,0.3334153316367653,0.6172059984214681,0.15362733671759593,0.0,4.0,0.7843137254901961,0.06634132029060093,0.9375,0,1,0,False
989,4,174,4663.38,26.80103448275862,336.9712643678161,35.83754496308951,16,0.30899817640440114,0.6971608832807571,0.1692843744488919,0.0,8.0,0.7450980392156863,-0.18386740833895107,0.7413793103448276,1,0,0,False
769,6,46,1543.63,33.55717391304348,175.93478260869566,29.54563232719054,12,0.38119679896137304,0.5674547983310153,0.16273607932048206,0.0,1.0,0.3627450980392157,0.02614148460826662,0.9782608695652174,0,1,0,False
